sample_id,split,dialogue_id,utterance_id,utterance,emotion,emotion_id,sentiment,video_file,video_path,video_exists
train_dia599_utt9,train,599,9,Ross! The neighbors ate all my candy!!,joy,3,positive,dia599_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia599_utt9.mp4,True
train_dia599_utt10,train,599,10,Mine stole my newspaper! It's like a,anger,0,negative,dia599_utt10.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia599_utt10.mp4,True
train_dia599_utt11,train,599,11,Sure!,neutral,4,neutral,dia599_utt11.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia599_utt11.mp4,True
train_dia599_utt12,train,599,12,"Yeah, ever since you uh, told me that story about that bike I-I couldn't stop thinking about it.",neutral,4,neutral,dia599_utt12.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia599_utt12.mp4,True
train_dia599_utt13,train,599,13,"I mean, everyone should have a-a",neutral,4,neutral,dia599_utt13.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia599_utt13.mp4,True
train_dia599_utt14,train,599,14,Oh my God Ross!!,surprise,6,positive,dia599_utt14.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia599_utt14.mp4,True
train_dia599_utt15,train,599,15,You like it?,joy,3,positive,dia599_utt15.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia599_utt15.mp4,True
train_dia599_utt16,train,599,16,I,neutral,4,neutral,dia599_utt16.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia599_utt16.mp4,True
train_dia599_utt17,train,599,17,Yeah?,neutral,4,neutral,dia599_utt17.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia599_utt17.mp4,True
train_dia600_utt0,train,600,0,Hello darlings.,neutral,4,neutral,dia600_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia600_utt0.mp4,True
train_dia600_utt1,train,600,1,And there's daddy!,joy,3,positive,dia600_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia600_utt1.mp4,True
train_dia601_utt0,train,601,0,There he is! There he is!,surprise,6,positive,dia601_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia601_utt0.mp4,True
train_dia601_utt1,train,601,1,Where?,neutral,4,neutral,dia601_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia601_utt1.mp4,True
train_dia601_utt2,train,601,2,Right- where we've been looking all night!,joy,3,positive,dia601_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia601_utt2.mp4,True
train_dia601_utt3,train,601,3,He is so cute!,joy,3,positive,dia601_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia601_utt3.mp4,True
train_dia601_utt4,train,601,4,"Oh, George, baby, drop the towel!",joy,3,positive,dia601_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia601_utt4.mp4,True
train_dia601_utt5,train,601,5,"Yeah, drop it! Drop the towel! Please drop the--wowww.",joy,3,positive,dia601_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia601_utt5.mp4,True
train_dia602_utt0,train,602,0,"I've gotta tell you, Bob is terrific.",joy,3,positive,dia602_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia602_utt0.mp4,True
train_dia602_utt1,train,602,1,"Yeah, isn't he?",joy,3,positive,dia602_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia602_utt1.mp4,True
train_dia602_utt2,train,602,2,"It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight.",joy,3,positive,dia602_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia602_utt2.mp4,True
train_dia602_utt3,train,602,3,You know what else? He's unbelievable in bed.,joy,3,positive,dia602_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia602_utt3.mp4,True
train_dia602_utt4,train,602,4,Wow. My brother never even told me when he lost his virginity.,surprise,6,positive,dia602_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia602_utt4.mp4,True
train_dia602_utt5,train,602,5,Huh. That's nice.,neutral,4,neutral,dia602_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia602_utt5.mp4,True
train_dia603_utt0,train,603,0,"and the miracle was that that little bit of oil that should've just lasted just one day, burned for",neutral,4,neutral,dia603_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt0.mp4,True
train_dia603_utt1,train,603,1,Eight whole days.,neutral,4,neutral,dia603_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt1.mp4,True
train_dia603_utt2,train,603,2,"That's right, and that's why we celebrate Hanukkah today. The end.",joy,3,positive,dia603_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt2.mp4,True
train_dia603_utt3,train,603,3,Awesome!,joy,3,positive,dia603_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt3.mp4,True
train_dia603_utt4,train,603,4,Yeah?,surprise,6,positive,dia603_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt4.mp4,True
train_dia603_utt5,train,603,5,My favorite part was when,neutral,4,neutral,dia603_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt5.mp4,True
train_dia603_utt6,train,603,6,The Armadillo was actually not so,neutral,4,neutral,dia603_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt6.mp4,True
train_dia603_utt7,train,603,7,Hey!,joy,3,positive,dia603_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt7.mp4,True
train_dia603_utt8,train,603,8,Oh.,neutral,4,neutral,dia603_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt8.mp4,True
train_dia603_utt9,train,603,9,Wow! It looks like the Easter Bunny's funeral in here.,surprise,6,positive,dia603_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt9.mp4,True
train_dia603_utt10,train,603,10,"Come on, come on, we're-we're-we're lighting the candles!",joy,3,positive,dia603_utt10.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt10.mp4,True
train_dia603_utt11,train,603,11,Oh.,neutral,4,neutral,dia603_utt11.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt11.mp4,True
train_dia603_utt12,train,603,12,Oh.,neutral,4,neutral,dia603_utt12.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt12.mp4,True
train_dia603_utt13,train,603,13,"Okay, I understand why",neutral,4,neutral,dia603_utt13.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia603_utt13.mp4,True
train_dia604_utt0,train,604,0,"Yeah, sure. Good luck!",joy,3,positive,dia604_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt0.mp4,True
train_dia604_utt1,train,604,1,I'm quitting!! Woo-hoo! I'm okay!! I'm all right!!,joy,3,positive,dia604_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt1.mp4,True
train_dia604_utt2,train,604,2,"Wow! That's exciting, you went to Japan, made up a woman.",surprise,6,positive,dia604_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt2.mp4,True
train_dia604_utt3,train,604,3,What?,neutral,4,neutral,dia604_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt3.mp4,True
train_dia604_utt4,train,604,4,"I'm just saying, this woman, I mean she's fictitious. No?",surprise,6,positive,dia604_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt4.mp4,True
train_dia604_utt5,train,604,5,Why would you say that?,neutral,4,neutral,dia604_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt5.mp4,True
train_dia604_utt6,train,604,6,'Cause you're still into Monica.,neutral,4,neutral,dia604_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt6.mp4,True
train_dia604_utt7,train,604,7,"So you told her there was somebody else so she would agree to work with you, so 'cause you figure oh if you spent a lot of time together, maybe something might happen, and...",neutral,4,neutral,dia604_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt7.mp4,True
train_dia604_utt8,train,604,8,You're good. You're good!,joy,3,positive,dia604_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt8.mp4,True
train_dia604_utt9,train,604,9,"Yeah, no, I'm fairly intuitive and psychic. It's a substantial gift.",neutral,4,neutral,dia604_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt9.mp4,True
train_dia604_utt10,train,604,10,"Listen, can you promise me that you won't tell her though?",fear,2,negative,dia604_utt10.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt10.mp4,True
train_dia604_utt11,train,604,11,"Absolutely, oh I promise. Tell her what?",neutral,4,neutral,dia604_utt11.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt11.mp4,True
train_dia604_utt12,train,604,12,Thanks a lot.,neutral,4,neutral,dia604_utt12.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt12.mp4,True
train_dia604_utt13,train,604,13,"No I'm serious. I mean I'm intuitive, but my memory sucks.",neutral,4,neutral,dia604_utt13.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia604_utt13.mp4,True
train_dia605_utt0,train,605,0,"Excuse me, pardon me, excuse me, excuse me, sorry. Hi.",neutral,4,neutral,dia605_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia605_utt0.mp4,True
train_dia605_utt1,train,605,1,"For God's sake, will you let it go? There's no Rachel!",anger,0,negative,dia605_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia605_utt1.mp4,True
train_dia605_utt2,train,605,2,"Oh, hey, hey, I got that.",neutral,4,neutral,dia605_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia605_utt2.mp4,True
train_dia605_utt3,train,605,3,"Oh, thanks, sweetie.",joy,3,positive,dia605_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia605_utt3.mp4,True
train_dia605_utt4,train,605,4,No problem. I cannot wait for you to meet my friends.,joy,3,positive,dia605_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia605_utt4.mp4,True
train_dia605_utt5,train,605,5,Really?,surprise,6,positive,dia605_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia605_utt5.mp4,True
train_dia605_utt6,train,605,6,You don't think they'll judge and ridicule me?,fear,2,negative,dia605_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia605_utt6.mp4,True
train_dia605_utt7,train,605,7,"No, no, they will. I just... uh...",neutral,4,neutral,dia605_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia605_utt7.mp4,True
train_dia605_utt8,train,605,8,Can't wait.,neutral,4,neutral,dia605_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia605_utt8.mp4,True
train_dia606_utt0,train,606,0,Do I know you?,surprise,6,positive,dia606_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt0.mp4,True
train_dia606_utt1,train,606,1,"Oh my god, little Stevie Fisher? How've you been?",surprise,6,positive,dia606_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt1.mp4,True
train_dia606_utt2,train,606,2,"Good, good, I'm a lawyer now.",neutral,4,neutral,dia606_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt2.mp4,True
train_dia606_utt3,train,606,3,You can't be a lawyer. You're eight.,surprise,6,positive,dia606_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt3.mp4,True
train_dia606_utt4,train,606,4,"Listen, it was nice to see you. I gotta run backstage.",joy,3,positive,dia606_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt4.mp4,True
train_dia606_utt5,train,606,5,"Uh, wait, backstage?",surprise,6,positive,dia606_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt5.mp4,True
train_dia606_utt6,train,606,6,"Oh, yeah, my firm represents the band.",neutral,4,neutral,dia606_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt6.mp4,True
train_dia606_utt7,train,606,7,Ross.,neutral,4,neutral,dia606_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt7.mp4,True
train_dia606_utt8,train,606,8,Chandler.,neutral,4,neutral,dia606_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt8.mp4,True
train_dia606_utt9,train,606,9,"Look, you guys wanna meet the group?",neutral,4,neutral,dia606_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt9.mp4,True
train_dia606_utt10,train,606,10,Come on.,neutral,4,neutral,dia606_utt10.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt10.mp4,True
train_dia606_utt11,train,606,11,"So, are you one of the ones who fooled around with my dad?",surprise,6,negative,dia606_utt11.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia606_utt11.mp4,True
train_dia607_utt0,train,607,0,Do you have any respect for your body?,disgust,1,negative,dia607_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt0.mp4,True
train_dia607_utt1,train,607,1,Don't you realise what you're-you're doing to yourself?,disgust,1,negative,dia607_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt1.mp4,True
train_dia607_utt2,train,607,2,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.",anger,0,negative,dia607_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt2.mp4,True
train_dia607_utt3,train,607,3,"The bottom line is, smoking is cool, and you know it.",neutral,4,neutral,dia607_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt3.mp4,True
train_dia607_utt4,train,607,4,"Chandler? It's Alan, he wants to speak to you.",neutral,4,neutral,dia607_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt4.mp4,True
train_dia607_utt5,train,607,5,Really?,surprise,6,positive,dia607_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt5.mp4,True
train_dia607_utt6,train,607,6,He does?,surprise,6,positive,dia607_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt6.mp4,True
train_dia607_utt7,train,607,7,"Hey, buddy, what's up!",joy,3,positive,dia607_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt7.mp4,True
train_dia607_utt8,train,607,8,"Oh, she told you about that, huh.",surprise,6,negative,dia607_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt8.mp4,True
train_dia607_utt9,train,607,9,"Well, yeah, I have one now and then.",neutral,4,neutral,dia607_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt9.mp4,True
train_dia607_utt10,train,607,10,"Well, yeah, now.",neutral,4,neutral,dia607_utt10.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt10.mp4,True
train_dia607_utt11,train,607,11,"Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before.",neutral,4,neutral,dia607_utt11.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt11.mp4,True
train_dia607_utt12,train,607,12,"Well, okay, thanks!",joy,3,positive,dia607_utt12.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt12.mp4,True
train_dia607_utt13,train,607,13,"God, he's good.",joy,3,positive,dia607_utt13.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt13.mp4,True
train_dia607_utt14,train,607,14,If only he were a woman.,neutral,4,neutral,dia607_utt14.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt14.mp4,True
train_dia607_utt15,train,607,15,Yeah.,neutral,4,neutral,dia607_utt15.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia607_utt15.mp4,True
train_dia608_utt0,train,608,0,"Oh, look look look.",surprise,6,positive,dia608_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt0.mp4,True
train_dia608_utt1,train,608,1,The last candle's about to burn out.,neutral,4,neutral,dia608_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt1.mp4,True
train_dia608_utt2,train,608,2,"10, 9, 8, 7... ... negative 46, negative 47, negative 48....",neutral,4,neutral,dia608_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt2.mp4,True
train_dia608_utt3,train,608,3,Thank you.,neutral,4,neutral,dia608_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt3.mp4,True
train_dia608_utt4,train,608,4,Thanks.,neutral,4,neutral,dia608_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt4.mp4,True
train_dia608_utt5,train,608,5,Kinda... spooky without any lights.,fear,2,negative,dia608_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt5.mp4,True
train_dia608_utt6,train,608,6,Bwah-hah-hah!,joy,3,positive,dia608_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt6.mp4,True
train_dia608_utt7,train,608,7,"OK, guys, guys? I have the definitive one. Mwwwooooo-hah-hah...",joy,3,positive,dia608_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt7.mp4,True
train_dia608_utt8,train,608,8,Oh.. oh... oh.,neutral,4,neutral,dia608_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt8.mp4,True
train_dia608_utt9,train,608,9,"Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica.",neutral,4,neutral,dia608_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia608_utt9.mp4,True
train_dia609_utt0,train,609,0,"All this stuff takes up a lot of room. Hey how uh, how serious are you about keeping Ben in your life?",neutral,4,neutral,dia609_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia609_utt0.mp4,True
train_dia610_utt0,train,610,0,You blew them away!,joy,3,positive,dia610_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia610_utt0.mp4,True
train_dia610_utt1,train,610,1,"Oh, I can't tell you how great it was to look at the crowd and see your face!",joy,3,positive,dia610_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia610_utt1.mp4,True
train_dia610_utt2,train,610,2,"I mean... uh, did you know you were mouthing the words along with me?",neutral,4,neutral,dia610_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia610_utt2.mp4,True
train_dia610_utt3,train,610,3,I was,surprise,6,positive,dia610_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia610_utt3.mp4,True
train_dia610_utt4,train,610,4,"No, it's ok! Made me feel like a rock star!",joy,3,positive,dia610_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia610_utt4.mp4,True
train_dia610_utt5,train,610,5,Oh my God! I'm your,surprise,6,positive,dia610_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia610_utt5.mp4,True
train_dia610_utt6,train,610,6,I'd better not found you naked in my hotel room!,joy,3,positive,dia610_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia610_utt6.mp4,True
train_dia610_utt7,train,610,7,"Look, I took it too far!",joy,3,positive,dia610_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia610_utt7.mp4,True
train_dia611_utt0,train,611,0,"Okay, Monica: Right foot red.",neutral,4,neutral,dia611_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt0.mp4,True
train_dia611_utt1,train,611,1,Could've played,neutral,4,neutral,dia611_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt1.mp4,True
train_dia611_utt2,train,611,2,Thanks.,neutral,4,neutral,dia611_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt2.mp4,True
train_dia611_utt3,train,611,3,"Okay, Pheebs: Right hand blue. Good.",neutral,4,neutral,dia611_utt3.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt3.mp4,True
train_dia611_utt4,train,611,4,"Hello? Oh, uh, Rachel, it's the",neutral,4,neutral,dia611_utt4.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt4.mp4,True
train_dia611_utt5,train,611,5,"Oh, okay. Will you take my place?",neutral,4,neutral,dia611_utt5.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt5.mp4,True
train_dia611_utt6,train,611,6,"Alright. Yes, this is Rachel.",neutral,4,neutral,dia611_utt6.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt6.mp4,True
train_dia611_utt7,train,611,7,Nooo!,surprise,6,negative,dia611_utt7.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt7.mp4,True
train_dia611_utt8,train,611,8,Hello?,neutral,4,neutral,dia611_utt8.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt8.mp4,True
train_dia611_utt9,train,611,9,"Oh, yeah, no, I know, I-I haven't been using it much.",neutral,4,neutral,dia611_utt9.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt9.mp4,True
train_dia611_utt10,train,611,10,"Oh, well, thanks, but, I'm okay, really.",joy,3,positive,dia611_utt10.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt10.mp4,True
train_dia611_utt11,train,611,11,Green. To the green.,neutral,4,neutral,dia611_utt11.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt11.mp4,True
train_dia611_utt12,train,611,12,I've got magic beans. Never-never mind.,neutral,4,neutral,dia611_utt12.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt12.mp4,True
train_dia611_utt13,train,611,13,"To the left, to the left- aww!",neutral,4,neutral,dia611_utt13.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt13.mp4,True
train_dia611_utt14,train,611,14,Ohhh... I'm fine.,neutral,4,neutral,dia611_utt14.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia611_utt14.mp4,True
train_dia612_utt0,train,612,0,Hey!,joy,3,positive,dia612_utt0.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia612_utt0.mp4,True
train_dia612_utt1,train,612,1,Please tell me you got the message!,fear,2,negative,dia612_utt1.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia612_utt1.mp4,True
train_dia612_utt2,train,612,2,What message?,neutral,4,neutral,dia612_utt2.mp4,/kaggle/input/datasets/pushkarsingh2005/meld-dataset/MELD.Raw/train/train_splits/dia612_utt2.mp4,True
